customer_id,cell_id,window_start,window_end,rsrp_avg,sinr_avg,handover_failures,congestion_pct,packet_loss_pct
0420-BWTPW,CELL_778C,2024-12-01,2024-12-07,-89.4,15.3,0,30.9,0.57
0420-HLGXF,CELL_411A,2024-12-01,2024-12-07,-95.6,10.4,5,84.1,2.74
0420-TXVSG,CELL_778C,2024-12-01,2024-12-07,-87.5,18.6,1,49.7,0.6
0422-OHQHQ,CELL_112B,2024-12-01,2024-12-07,-105.0,3.6,8,86.2,3.87
0422-UXFAP,CELL_411A,2024-12-01,2024-12-07,-98.8,6.4,4,74.9,2.5
0423-UDIJQ,CELL_234A,2024-12-01,2024-12-07,-88.2,16.4,0,39.5,0.53
0426-TIRNE,CELL_889D,2024-12-01,2024-12-07,-105.9,6.2,5,70.1,1.99
0428-AXXLJ,CELL_134C,2024-12-01,2024-12-07,-93.8,11.7,0,41.4,0.37
0428-IKYCP,CELL_502B,2024-12-01,2024-12-07,-86.8,19.5,0,36.8,0.14
0430-IHCDJ,CELL_234A,2024-12-01,2024-12-07,-85.1,17.0,1,52.8,0.35
0431-APWVY,CELL_411A,2024-12-01,2024-12-07,-88.1,15.1,1,44.4,0.11
0432-CAJZV,CELL_502B,2024-12-01,2024-12-07,-104.6,4.9,4,77.9,1.87
0434-CSFON,CELL_101A,2024-12-01,2024-12-07,-97.2,13.9,0,54.4,0.46
0436-TWFFZ,CELL_502B,2024-12-01,2024-12-07,-87.7,15.6,0,49.6,0.29
0439-IFYUN,CELL_778C,2024-12-01,2024-12-07,-90.3,12.2,0,33.0,0.34
0440-EKDCF,CELL_134C,2024-12-01,2024-12-07,-92.6,13.0,0,57.9,0.37
0440-MOGPM,CELL_778C,2024-12-01,2024-12-07,-92.5,15.3,1,51.5,0.24
0440-QEXBZ,CELL_778C,2024-12-01,2024-12-07,-92.9,14.6,0,33.7,0.53
0440-UEDAI,CELL_502B,2024-12-01,2024-12-07,-102.2,9.0,5,71.6,2.35
0442-TDYUO,CELL_101A,2024-12-01,2024-12-07,-94.4,7.8,3,75.6,2.29
0442-ZXKVS,CELL_778C,2024-12-01,2024-12-07,-107.3,7.4,11,88.0,3.64
0447-BEMNG,CELL_101A,2024-12-01,2024-12-07,-94.2,18.5,0,57.2,0.48
0447-RXSGD,CELL_301C,2024-12-01,2024-12-07,-94.9,15.8,1,38.2,0.51
0454-OKRCT,CELL_411A,2024-12-01,2024-12-07,-92.7,6.3,4,81.5,1.72
0455-ENTCR,CELL_889D,2024-12-01,2024-12-07,-93.4,14.5,0,52.1,0.53
0455-XFASS,CELL_411A,2024-12-01,2024-12-07,-90.6,14.7,1,39.4,0.22
0458-HEUZG,CELL_112B,2024-12-01,2024-12-07,-88.3,12.6,0,41.7,0.4
0459-SPZHJ,CELL_234A,2024-12-01,2024-12-07,-89.1,15.0,0,47.9,0.44
0461-CVKMU,CELL_245B,2024-12-01,2024-12-07,-95.6,11.1,0,50.8,0.6
0463-TXOAK,CELL_245B,2024-12-01,2024-12-07,-88.3,18.3,0,53.2,0.23
0463-WZZKO,CELL_411A,2024-12-01,2024-12-07,-86.6,18.4,0,39.7,0.21
0463-ZSDNT,CELL_411A,2024-12-01,2024-12-07,-102.3,7.6,3,82.5,2.5
0464-WJTKO,CELL_245B,2024-12-01,2024-12-07,-89.4,13.8,1,56.4,0.43
0468-YRPXN,CELL_502B,2024-12-01,2024-12-07,-96.0,15.7,0,35.7,0.13
0471-ARVMX,CELL_889D,2024-12-01,2024-12-07,-106.0,5.3,5,81.0,2.2
0471-LVHGK,CELL_778C,2024-12-01,2024-12-07,-89.7,13.6,1,58.8,0.42
0475-RIJEP,CELL_411A,2024-12-01,2024-12-07,-92.0,16.0,1,32.9,0.33
0479-HMSWA,CELL_101A,2024-12-01,2024-12-07,-102.9,10.5,6,84.7,2.21
0480-BIXDE,CELL_889D,2024-12-01,2024-12-07,-103.7,7.4,5,72.3,2.99
0480-KYJVA,CELL_101A,2024-12-01,2024-12-07,-89.8,16.6,0,50.1,0.15
0481-SUMCB,CELL_134C,2024-12-01,2024-12-07,-105.6,3.0,8,92.9,4.52
0484-FFVBJ,CELL_245B,2024-12-01,2024-12-07,-101.2,7.2,3,75.4,1.63
0484-JPBRU,CELL_101A,2024-12-01,2024-12-07,-99.7,9.4,5,82.4,1.92
0485-ZBSLN,CELL_778C,2024-12-01,2024-12-07,-88.7,13.9,0,59.8,0.53
0486-HECZI,CELL_889D,2024-12-01,2024-12-07,-89.8,14.8,0,50.2,0.37
0486-LGCCH,CELL_502B,2024-12-01,2024-12-07,-102.8,8.9,5,74.6,1.62
0487-CRLZF,CELL_101A,2024-12-01,2024-12-07,-104.8,7.3,4,73.4,2.94
0487-RPVUM,CELL_101A,2024-12-01,2024-12-07,-87.9,15.2,1,34.0,0.53
0487-VVUVK,CELL_112B,2024-12-01,2024-12-07,-108.1,5.2,13,96.7,5.49
0488-GSLFR,CELL_301C,2024-12-01,2024-12-07,-89.1,14.8,1,34.4,0.28
0489-WMEMG,CELL_778C,2024-12-01,2024-12-07,-88.5,15.1,1,47.8,0.57
0491-KAPQG,CELL_234A,2024-12-01,2024-12-07,-101.5,9.3,5,79.6,1.82
0495-RVCBF,CELL_112B,2024-12-01,2024-12-07,-93.9,10.4,5,75.8,2.35
0495-ZBNGW,CELL_502B,2024-12-01,2024-12-07,-91.7,13.8,1,59.8,0.13
0496-AHOOK,CELL_234A,2024-12-01,2024-12-07,-91.7,14.2,0,53.5,0.23
0504-HHAPI,CELL_502B,2024-12-01,2024-12-07,-97.8,6.2,3,77.6,3.0
0505-SPOOW,CELL_134C,2024-12-01,2024-12-07,-88.7,17.4,1,35.2,0.43
0506-LVNGN,CELL_889D,2024-12-01,2024-12-07,-106.6,5.1,12,96.5,4.35
0506-YLVKJ,CELL_301C,2024-12-01,2024-12-07,-102.0,5.7,6,77.2,1.77
0508-OOLTO,CELL_234A,2024-12-01,2024-12-07,-98.3,7.8,5,76.2,2.22
0508-SQWPL,CELL_411A,2024-12-01,2024-12-07,-91.6,15.8,0,48.6,0.26
0511-JTEOY,CELL_101A,2024-12-01,2024-12-07,-98.3,10.2,3,82.0,2.94
0512-FLFDW,CELL_101A,2024-12-01,2024-12-07,-93.0,14.9,1,49.4,0.35
0513-RBGPE,CELL_245B,2024-12-01,2024-12-07,-110.1,3.3,13,87.0,3.97
0515-YPMCW,CELL_502B,2024-12-01,2024-12-07,-100.7,11.4,3,79.2,2.79
0516-OOHAR,CELL_134C,2024-12-01,2024-12-07,-98.0,7.8,3,84.3,2.68
0516-QREYC,CELL_301C,2024-12-01,2024-12-07,-104.6,2.3,11,86.0,3.84
0516-UXRMT,CELL_502B,2024-12-01,2024-12-07,-100.4,8.3,6,76.9,2.46
0516-VRYBW,CELL_889D,2024-12-01,2024-12-07,-87.8,15.6,1,36.8,0.54
0516-WJVXC,CELL_502B,2024-12-01,2024-12-07,-105.0,3.8,12,94.6,4.54
0519-DRGTI,CELL_112B,2024-12-01,2024-12-07,-100.9,8.2,3,81.2,2.49
0519-XUZJU,CELL_889D,2024-12-01,2024-12-07,-90.4,15.2,0,58.7,0.47
0520-FDVVT,CELL_778C,2024-12-01,2024-12-07,-94.0,13.1,0,59.1,0.57
0523-VNGTF,CELL_245B,2024-12-01,2024-12-07,-91.8,17.4,1,33.0,0.43
0524-IAVZO,CELL_112B,2024-12-01,2024-12-07,-92.3,16.8,1,32.5,0.36
0526-SXDJP,CELL_234A,2024-12-01,2024-12-07,-89.5,15.5,1,48.7,0.29
0529-ONKER,CELL_411A,2024-12-01,2024-12-07,-91.0,14.5,1,37.8,0.13
0530-IJVDB,CELL_101A,2024-12-01,2024-12-07,-90.1,16.1,0,59.1,0.5
0531-XBKMM,CELL_101A,2024-12-01,2024-12-07,-85.6,18.6,0,45.6,0.41
0531-ZZJWQ,CELL_101A,2024-12-01,2024-12-07,-99.1,6.2,3,75.6,2.15
0533-BNWKF,CELL_234A,2024-12-01,2024-12-07,-101.8,2.3,13,88.6,5.78
0533-UCAAU,CELL_234A,2024-12-01,2024-12-07,-90.1,19.1,0,49.4,0.24
0536-ACXIP,CELL_101A,2024-12-01,2024-12-07,-98.8,8.5,3,73.9,2.32
0536-BGFMZ,CELL_245B,2024-12-01,2024-12-07,-105.0,9.2,4,82.6,2.59
0536-ESJEP,CELL_234A,2024-12-01,2024-12-07,-88.0,17.3,0,39.6,0.48
0537-QYZZN,CELL_301C,2024-12-01,2024-12-07,-98.8,4.6,3,72.5,1.7
0541-FITGH,CELL_411A,2024-12-01,2024-12-07,-87.6,16.2,0,44.7,0.18
0547-HURJB,CELL_889D,2024-12-01,2024-12-07,-103.9,4.5,3,78.9,2.26
0549-CYCQN,CELL_502B,2024-12-01,2024-12-07,-106.3,1.4,12,86.2,4.73
0550-DCXLH,CELL_778C,2024-12-01,2024-12-07,-108.5,5.5,9,92.3,5.44
0556-FJEGU,CELL_112B,2024-12-01,2024-12-07,-88.4,15.7,1,33.0,0.3
0557-ASKVU,CELL_301C,2024-12-01,2024-12-07,-102.3,9.2,4,81.1,2.72
0559-CKHUS,CELL_301C,2024-12-01,2024-12-07,-85.4,16.9,1,53.5,0.38
0562-FGDCR,CELL_134C,2024-12-01,2024-12-07,-112.3,2.3,10,95.9,4.41
0562-HKHML,CELL_502B,2024-12-01,2024-12-07,-93.2,15.0,0,43.5,0.46
0562-KBDVM,CELL_889D,2024-12-01,2024-12-07,-99.1,9.9,3,79.9,1.5
0564-JJHGS,CELL_134C,2024-12-01,2024-12-07,-109.2,3.4,12,86.2,4.76
0564-MUUQK,CELL_112B,2024-12-01,2024-12-07,-83.4,14.4,1,33.1,0.21
0565-IYCGT,CELL_112B,2024-12-01,2024-12-07,-90.7,15.2,1,50.3,0.5
0565-JUPYD,CELL_234A,2024-12-01,2024-12-07,-87.7,13.9,0,49.1,0.17
0567-GGCAC,CELL_245B,2024-12-01,2024-12-07,-86.8,16.7,1,51.2,0.49
0567-XRHCU,CELL_301C,2024-12-01,2024-12-07,-98.3,16.6,1,33.7,0.47
0568-ONFPC,CELL_245B,2024-12-01,2024-12-07,-102.6,5.4,3,79.0,2.6
0570-BFQHT,CELL_502B,2024-12-01,2024-12-07,-104.1,11.7,6,77.4,1.77
0572-ZJKLT,CELL_234A,2024-12-01,2024-12-07,-87.4,16.8,1,47.6,0.19
0575-CUQOV,CELL_245B,2024-12-01,2024-12-07,-112.2,2.2,12,94.1,4.76
0576-WNXXC,CELL_301C,2024-12-01,2024-12-07,-93.3,9.5,5,74.5,2.91
0577-WHMEV,CELL_112B,2024-12-01,2024-12-07,-109.4,1.6,10,89.9,4.39
0578-SKVMF,CELL_411A,2024-12-01,2024-12-07,-98.1,13.4,1,44.5,0.17
0580-PIQHM,CELL_112B,2024-12-01,2024-12-07,-89.4,14.2,1,57.3,0.49
0581-BXBUB,CELL_245B,2024-12-01,2024-12-07,-91.4,14.3,0,52.5,0.43
0581-MDMPW,CELL_101A,2024-12-01,2024-12-07,-100.4,7.6,6,74.1,1.91
0582-AVCLN,CELL_134C,2024-12-01,2024-12-07,-93.2,11.1,0,53.3,0.13
0584-BJQGZ,CELL_301C,2024-12-01,2024-12-07,-91.6,15.0,1,48.6,0.38
0585-EGDDA,CELL_245B,2024-12-01,2024-12-07,-105.3,5.8,5,75.2,2.85
0587-DMGBH,CELL_134C,2024-12-01,2024-12-07,-99.7,9.0,5,75.9,2.74
0594-UFTUL,CELL_778C,2024-12-01,2024-12-07,-88.4,17.5,0,59.4,0.23
0595-ITUDF,CELL_112B,2024-12-01,2024-12-07,-93.3,16.1,1,40.1,0.25
0596-BQCEQ,CELL_112B,2024-12-01,2024-12-07,-91.8,18.3,0,55.5,0.38
0599-XNYDO,CELL_889D,2024-12-01,2024-12-07,-93.0,15.1,1,42.1,0.37
0601-WZHJF,CELL_245B,2024-12-01,2024-12-07,-107.3,6.1,9,86.1,4.37
0602-DDUML,CELL_301C,2024-12-01,2024-12-07,-93.8,14.9,1,49.9,0.21
0603-OLQDC,CELL_411A,2024-12-01,2024-12-07,-93.5,7.5,6,70.9,2.27
0603-TPMIB,CELL_411A,2024-12-01,2024-12-07,-90.5,17.7,1,53.8,0.35
0604-THJFP,CELL_245B,2024-12-01,2024-12-07,-96.6,7.3,4,75.0,2.64
0607-DAAHE,CELL_301C,2024-12-01,2024-12-07,-94.3,15.2,0,49.8,0.18
0607-MVMGC,CELL_234A,2024-12-01,2024-12-07,-103.3,4.6,8,85.4,3.2
0608-JDVEC,CELL_245B,2024-12-01,2024-12-07,-105.4,3.9,8,90.1,5.4
0611-DFXKO,CELL_112B,2024-12-01,2024-12-07,-92.4,10.7,0,41.4,0.49
0612-RTZZA,CELL_778C,2024-12-01,2024-12-07,-95.5,15.4,1,52.7,0.24
0613-WUXUM,CELL_411A,2024-12-01,2024-12-07,-104.9,1.9,14,96.9,4.6
0616-ATFGB,CELL_889D,2024-12-01,2024-12-07,-106.5,2.7,11,87.2,4.84
0617-AQNWT,CELL_778C,2024-12-01,2024-12-07,-87.6,14.5,0,59.5,0.17
0617-FHSGK,CELL_301C,2024-12-01,2024-12-07,-102.2,7.0,3,81.0,2.73
0618-XWMSS,CELL_245B,2024-12-01,2024-12-07,-96.0,6.7,4,71.3,2.82
0619-OLYUR,CELL_112B,2024-12-01,2024-12-07,-89.9,17.8,1,59.7,0.34
0620-DLSLK,CELL_778C,2024-12-01,2024-12-07,-106.9,3.1,9,87.2,5.65
0620-XEFWH,CELL_778C,2024-12-01,2024-12-07,-93.6,14.5,0,50.6,0.15
0621-CXBKL,CELL_101A,2024-12-01,2024-12-07,-91.6,12.5,0,35.6,0.53
0621-HJWXJ,CELL_101A,2024-12-01,2024-12-07,-99.3,10.6,5,81.4,2.98
0621-JFHOL,CELL_301C,2024-12-01,2024-12-07,-98.9,9.5,3,75.4,2.24
0621-TSSMU,CELL_101A,2024-12-01,2024-12-07,-91.5,17.0,1,37.3,0.16
0621-TWIEM,CELL_889D,2024-12-01,2024-12-07,-89.3,14.1,0,34.3,0.27
0623-EJQEG,CELL_778C,2024-12-01,2024-12-07,-85.2,14.4,0,43.1,0.39
0623-GDISB,CELL_101A,2024-12-01,2024-12-07,-87.6,16.2,1,59.4,0.42
0623-IIHUG,CELL_502B,2024-12-01,2024-12-07,-88.9,13.4,1,39.4,0.1
0625-AFOHS,CELL_234A,2024-12-01,2024-12-07,-103.7,9.0,6,73.4,2.76
0626-QXNGV,CELL_245B,2024-12-01,2024-12-07,-96.5,5.3,6,83.0,1.82
0628-CNQRM,CELL_112B,2024-12-01,2024-12-07,-102.4,7.6,3,74.6,2.48
0634-SZPQA,CELL_778C,2024-12-01,2024-12-07,-87.8,16.3,0,57.0,0.43
0635-WKOLD,CELL_502B,2024-12-01,2024-12-07,-101.5,5.7,4,76.9,2.8
0637-KVDLV,CELL_245B,2024-12-01,2024-12-07,-96.5,16.7,1,54.1,0.34
0637-UBJRP,CELL_134C,2024-12-01,2024-12-07,-100.2,7.4,4,83.8,1.92
0637-YLETY,CELL_411A,2024-12-01,2024-12-07,-91.3,16.5,0,54.8,0.45
0639-TSIQW,CELL_134C,2024-12-01,2024-12-07,-96.0,12.1,6,82.4,1.92
0640-YJTPY,CELL_112B,2024-12-01,2024-12-07,-98.5,11.7,6,73.9,1.57
0641-EVBOJ,CELL_112B,2024-12-01,2024-12-07,-95.1,16.1,1,48.0,0.25
0643-OKLRP,CELL_502B,2024-12-01,2024-12-07,-104.8,2.7,11,85.8,5.63
0644-OQMDK,CELL_112B,2024-12-01,2024-12-07,-91.1,16.6,1,56.8,0.19
0650-BWOZN,CELL_112B,2024-12-01,2024-12-07,-108.3,3.7,8,88.7,4.29
0654-HMSHN,CELL_502B,2024-12-01,2024-12-07,-87.4,13.6,0,45.6,0.13
0654-PQKDW,CELL_502B,2024-12-01,2024-12-07,-89.0,17.3,0,52.1,0.36
0655-RBDUG,CELL_889D,2024-12-01,2024-12-07,-93.4,14.8,0,56.8,0.32
0655-YDGFJ,CELL_502B,2024-12-01,2024-12-07,-93.6,10.6,6,81.8,2.46
0657-DOGUM,CELL_245B,2024-12-01,2024-12-07,-103.2,8.8,6,75.8,2.23
0661-KBKPA,CELL_889D,2024-12-01,2024-12-07,-98.3,8.3,4,77.1,2.98
0661-KQHNK,CELL_502B,2024-12-01,2024-12-07,-91.9,11.9,1,37.6,0.28
0661-WCQNQ,CELL_411A,2024-12-01,2024-12-07,-91.8,14.9,1,37.2,0.33
0661-XEYAN,CELL_245B,2024-12-01,2024-12-07,-94.2,9.8,0,35.9,0.41
0665-XHDJU,CELL_134C,2024-12-01,2024-12-07,-92.7,13.7,0,46.1,0.53
0666-UXTJO,CELL_101A,2024-12-01,2024-12-07,-91.5,16.6,0,54.1,0.39
0667-NSRGI,CELL_245B,2024-12-01,2024-12-07,-95.6,15.2,1,38.3,0.51
0668-OGMHD,CELL_112B,2024-12-01,2024-12-07,-87.5,13.8,0,40.4,0.35
0670-ANMUU,CELL_411A,2024-12-01,2024-12-07,-90.1,17.2,0,31.3,0.33
0670-KDOMA,CELL_112B,2024-12-01,2024-12-07,-85.6,13.6,1,57.2,0.46
0673-IGUQO,CELL_112B,2024-12-01,2024-12-07,-94.7,16.8,0,51.6,0.58
0674-DGMAQ,CELL_778C,2024-12-01,2024-12-07,-97.2,8.8,4,70.8,1.89
0674-EYYZV,CELL_101A,2024-12-01,2024-12-07,-107.6,3.1,9,88.3,5.0
0674-GCDXG,CELL_112B,2024-12-01,2024-12-07,-88.2,17.2,0,33.6,0.31
0675-NCDYU,CELL_301C,2024-12-01,2024-12-07,-100.5,8.2,4,74.8,2.62
0678-RLHVP,CELL_778C,2024-12-01,2024-12-07,-84.7,12.9,1,40.9,0.4
0679-IDSTG,CELL_234A,2024-12-01,2024-12-07,-89.4,16.5,1,35.2,0.42
0679-TDGAK,CELL_134C,2024-12-01,2024-12-07,-99.2,11.4,5,78.0,1.71
0680-DFNNY,CELL_112B,2024-12-01,2024-12-07,-108.1,3.7,10,90.8,3.25
0682-USIXD,CELL_112B,2024-12-01,2024-12-07,-87.6,14.6,1,46.8,0.27
0684-AOSIH,CELL_301C,2024-12-01,2024-12-07,-96.6,10.6,6,75.8,2.78
0685-MLYYM,CELL_245B,2024-12-01,2024-12-07,-103.0,7.7,3,74.6,2.68
0687-ZVTHB,CELL_101A,2024-12-01,2024-12-07,-85.8,14.5,0,43.5,0.39
0689-DSXGL,CELL_301C,2024-12-01,2024-12-07,-91.1,15.5,0,47.5,0.29
0689-NKYLF,CELL_502B,2024-12-01,2024-12-07,-93.7,9.6,3,77.9,2.27
0690-SRQID,CELL_234A,2024-12-01,2024-12-07,-88.7,12.9,0,56.7,0.27
0691-IFBQW,CELL_134C,2024-12-01,2024-12-07,-86.1,17.8,0,41.6,0.5
0691-JVSYA,CELL_134C,2024-12-01,2024-12-07,-103.5,8.4,6,79.1,2.05
0691-NIKRI,CELL_411A,2024-12-01,2024-12-07,-84.3,14.1,0,59.2,0.21
0696-UKTOX,CELL_112B,2024-12-01,2024-12-07,-89.9,15.8,0,41.5,0.12
0697-ZMSWS,CELL_112B,2024-12-01,2024-12-07,-90.3,14.3,1,41.9,0.26
0699-NDKJM,CELL_112B,2024-12-01,2024-12-07,-90.1,12.6,1,57.0,0.16
0701-RFGFI,CELL_234A,2024-12-01,2024-12-07,-90.3,15.5,0,43.3,0.6
0701-TJSEF,CELL_889D,2024-12-01,2024-12-07,-92.6,15.2,0,58.8,0.29
0702-PGIBZ,CELL_301C,2024-12-01,2024-12-07,-94.7,12.7,1,59.4,0.34
0704-VCUMB,CELL_234A,2024-12-01,2024-12-07,-93.8,15.2,0,55.0,0.32
0707-HOVVN,CELL_411A,2024-12-01,2024-12-07,-111.2,2.7,10,87.3,4.52
0708-LGSMF,CELL_889D,2024-12-01,2024-12-07,-93.3,16.5,0,46.7,0.27
0708-SJDIS,CELL_101A,2024-12-01,2024-12-07,-111.2,4.4,10,87.0,5.45
0709-TVGUR,CELL_245B,2024-12-01,2024-12-07,-88.1,13.7,0,56.4,0.41
0716-BQNDX,CELL_245B,2024-12-01,2024-12-07,-84.1,17.3,0,51.9,0.17
0719-SYFRB,CELL_411A,2024-12-01,2024-12-07,-88.6,16.5,1,36.8,0.58
0722-SVSFK,CELL_112B,2024-12-01,2024-12-07,-89.2,15.9,0,43.8,0.12
0722-TROQR,CELL_889D,2024-12-01,2024-12-07,-89.0,18.3,0,53.8,0.24
0723-DRCLG,CELL_101A,2024-12-01,2024-12-07,-100.5,5.7,6,71.4,2.63
0723-FDLAY,CELL_502B,2024-12-01,2024-12-07,-95.8,14.8,1,38.6,0.2
0723-VSOBE,CELL_112B,2024-12-01,2024-12-07,-109.8,6.1,10,96.9,4.09
0725-CXOTM,CELL_134C,2024-12-01,2024-12-07,-106.4,4.5,10,90.3,5.48
0727-BMPLR,CELL_245B,2024-12-01,2024-12-07,-88.8,18.0,0,44.3,0.6
0727-BNRLG,CELL_889D,2024-12-01,2024-12-07,-94.2,16.9,1,31.9,0.54
0727-IWKVK,CELL_502B,2024-12-01,2024-12-07,-88.2,9.1,1,36.6,0.47
0730-BGQGF,CELL_245B,2024-12-01,2024-12-07,-83.3,15.9,0,40.8,0.5
0730-KOAVE,CELL_234A,2024-12-01,2024-12-07,-92.7,13.6,0,53.8,0.6
0731-EBJQB,CELL_112B,2024-12-01,2024-12-07,-90.4,14.3,0,52.2,0.17
0732-OCQOC,CELL_411A,2024-12-01,2024-12-07,-96.8,9.5,6,82.1,2.83
0733-VUNUW,CELL_234A,2024-12-01,2024-12-07,-91.9,15.6,0,44.6,0.14
0734-OXWBT,CELL_245B,2024-12-01,2024-12-07,-112.9,1.6,13,89.0,4.65
0739-UUAJR,CELL_502B,2024-12-01,2024-12-07,-104.7,6.8,9,85.1,3.3
0742-LAFQK,CELL_411A,2024-12-01,2024-12-07,-88.8,16.6,0,45.0,0.5
0742-MOABM,CELL_411A,2024-12-01,2024-12-07,-90.5,15.2,1,51.3,0.43
0742-NXBGR,CELL_778C,2024-12-01,2024-12-07,-88.7,14.3,0,54.1,0.56
0743-HNPFG,CELL_411A,2024-12-01,2024-12-07,-87.5,14.6,0,47.5,0.52
0743-HRVFF,CELL_778C,2024-12-01,2024-12-07,-94.4,15.5,0,48.1,0.28
0744-BIKKF,CELL_889D,2024-12-01,2024-12-07,-103.4,8.7,3,80.8,2.8
0744-GKNGE,CELL_101A,2024-12-01,2024-12-07,-86.1,14.6,1,32.2,0.44
0746-JTRFU,CELL_112B,2024-12-01,2024-12-07,-87.6,13.1,1,39.1,0.24
0748-RDGGM,CELL_411A,2024-12-01,2024-12-07,-93.0,15.3,0,53.3,0.24
0749-IRGQE,CELL_301C,2024-12-01,2024-12-07,-95.5,14.9,1,54.7,0.46
0750-EBAIU,CELL_502B,2024-12-01,2024-12-07,-92.0,11.9,0,30.0,0.36
0750-EKNGL,CELL_411A,2024-12-01,2024-12-07,-91.0,15.3,1,44.0,0.27
0754-EEBDC,CELL_301C,2024-12-01,2024-12-07,-107.4,2.4,9,89.1,5.37
0754-UKWQP,CELL_101A,2024-12-01,2024-12-07,-90.5,16.9,0,41.3,0.57
0756-MPZRL,CELL_134C,2024-12-01,2024-12-07,-110.2,4.5,14,91.4,4.16
0757-WCUUZ,CELL_234A,2024-12-01,2024-12-07,-94.3,9.9,4,72.1,1.88
0761-AETCS,CELL_301C,2024-12-01,2024-12-07,-90.5,15.4,1,52.8,0.58
0769-MURVM,CELL_778C,2024-12-01,2024-12-07,-111.2,5.6,12,91.2,4.9
0771-CHWSK,CELL_112B,2024-12-01,2024-12-07,-115.3,4.0,8,91.2,3.33
0771-WLCLA,CELL_502B,2024-12-01,2024-12-07,-94.9,9.3,3,70.8,2.65
0772-GYEQQ,CELL_245B,2024-12-01,2024-12-07,-95.1,7.4,5,80.8,2.06
0774-IFUVM,CELL_301C,2024-12-01,2024-12-07,-88.8,16.3,1,36.5,0.44
0774-RMNUW,CELL_411A,2024-12-01,2024-12-07,-106.2,9.6,6,84.0,1.69
0778-NELLA,CELL_234A,2024-12-01,2024-12-07,-89.6,14.3,1,36.0,0.55
0780-XNZFN,CELL_889D,2024-12-01,2024-12-07,-103.5,5.2,3,82.3,2.67
0781-LKXBR,CELL_889D,2024-12-01,2024-12-07,-92.8,15.2,1,30.4,0.29
0784-GTUUK,CELL_134C,2024-12-01,2024-12-07,-90.7,13.0,0,52.1,0.27
0784-ZQJZX,CELL_234A,2024-12-01,2024-12-07,-101.0,8.9,3,77.0,2.95
0786-IVLAW,CELL_245B,2024-12-01,2024-12-07,-91.9,8.4,6,76.8,1.9
0786-VSSUD,CELL_101A,2024-12-01,2024-12-07,-91.3,14.3,1,33.8,0.11
0787-LHDYT,CELL_245B,2024-12-01,2024-12-07,-88.0,16.2,1,35.5,0.32
0788-DXBFY,CELL_245B,2024-12-01,2024-12-07,-111.6,2.1,14,91.7,4.04
0793-TWELN,CELL_234A,2024-12-01,2024-12-07,-87.0,12.3,0,56.4,0.44
0794-YVSGE,CELL_101A,2024-12-01,2024-12-07,-86.2,15.4,0,53.4,0.33
0795-GMVQO,CELL_112B,2024-12-01,2024-12-07,-94.8,13.3,0,51.3,0.57
0795-LAFGP,CELL_411A,2024-12-01,2024-12-07,-109.9,7.6,11,91.2,3.17
0795-XCCTE,CELL_101A,2024-12-01,2024-12-07,-88.4,15.1,1,53.3,0.2
0799-DDIHE,CELL_778C,2024-12-01,2024-12-07,-87.7,17.9,0,48.7,0.49
0804-XBFBV,CELL_234A,2024-12-01,2024-12-07,-104.4,8.5,3,77.9,2.86
0804-YGEQV,CELL_778C,2024-12-01,2024-12-07,-88.7,12.9,0,40.4,0.56
0807-ZABDG,CELL_234A,2024-12-01,2024-12-07,-108.8,1.2,14,85.8,5.07
0810-BDHAW,CELL_778C,2024-12-01,2024-12-07,-88.7,15.4,1,48.9,0.32
0810-DHDBD,CELL_112B,2024-12-01,2024-12-07,-94.8,15.4,0,58.5,0.58
0811-GSDTP,CELL_502B,2024-12-01,2024-12-07,-88.0,15.4,1,43.8,0.37
0812-WUPTB,CELL_778C,2024-12-01,2024-12-07,-91.7,14.8,1,55.9,0.34
0813-TAXXS,CELL_778C,2024-12-01,2024-12-07,-89.1,16.4,0,59.4,0.5
0815-MFZGM,CELL_411A,2024-12-01,2024-12-07,-91.3,16.2,1,33.3,0.42
0816-TSPHQ,CELL_245B,2024-12-01,2024-12-07,-110.4,7.9,5,84.7,2.35
0817-HSUSE,CELL_234A,2024-12-01,2024-12-07,-109.3,1.6,10,87.3,3.64
0818-OCPZO,CELL_778C,2024-12-01,2024-12-07,-88.4,16.5,0,58.3,0.58
0820-FNRNX,CELL_245B,2024-12-01,2024-12-07,-88.7,15.0,0,41.8,0.53
0822-GAVAP,CELL_301C,2024-12-01,2024-12-07,-92.2,17.1,1,49.2,0.43
0822-QGCXA,CELL_889D,2024-12-01,2024-12-07,-99.1,5.6,4,82.8,2.4
0823-HSCDJ,CELL_889D,2024-12-01,2024-12-07,-88.6,16.1,1,57.8,0.21
0824-VWDPO,CELL_134C,2024-12-01,2024-12-07,-93.8,16.2,1,35.3,0.36
0825-CPPQH,CELL_234A,2024-12-01,2024-12-07,-102.4,9.5,5,70.4,2.22
0827-ITJPH,CELL_889D,2024-12-01,2024-12-07,-103.2,8.7,3,72.3,2.99
0829-DDVLK,CELL_112B,2024-12-01,2024-12-07,-90.0,16.2,0,52.8,0.29
0829-XXPLX,CELL_778C,2024-12-01,2024-12-07,-85.7,13.8,0,31.7,0.32
0831-JNISG,CELL_502B,2024-12-01,2024-12-07,-87.7,12.1,0,37.5,0.38
0835-DUUIQ,CELL_101A,2024-12-01,2024-12-07,-85.9,12.5,1,57.1,0.54
